Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Gender_Male,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Department_Research & Development,Department_Sales,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
59,1,1420,2,4,3,32,2,5,4,9,21,4,4,1,30,3,3,3,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,1,1115,1,3,1,73,3,5,2,3,19,3,1,0,28,1,2,8,3,0,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25,0,240,5,3,3,46,2,2,3,1,11,3,4,0,6,1,3,6,4,0,3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25,1,1280,7,1,4,64,2,1,4,1,11,3,3,2,2,2,3,2,2,2,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22,1,534,15,3,2,59,3,1,4,1,15,3,3,0,1,5,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51,1,1456,1,4,1,30,2,3,1,3,20,4,3,0,23,1,2,13,12,12,8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,0,658,7,3,1,66,1,2,3,1,24,4,4,0,9,3,3,9,7,0,6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,1,142,26,3,4,30,4,4,4,2,12,3,3,0,23,3,3,5,3,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,1,1127,18,1,2,52,3,1,3,0,12,3,3,1,6,2,3,5,3,1,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,1,1031,6,4,3,45,2,2,2,6,15,3,3,1,12,3,3,1,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37,1,1189,3,3,3,87,3,3,4,2,12,3,1,0,12,3,3,5,3,1,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34,1,1354,5,3,3,45,2,3,1,2,12,3,4,0,14,6,3,11,10,5,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,1,1467,11,2,2,92,3,3,4,0,14,3,3,1,10,6,3,9,7,2,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
36,1,922,3,2,1,39,3,1,4,5,22,4,1,1,7,2,3,1,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1,394,26,2,3,92,3,4,4,1,12,3,4,2,25,3,4,25,12,4,12,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,1,1312,23,3,1,96,1,1,3,1,25,4,3,3,10,2,2,10,7,0,9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33,1,750,22,2,3,95,3,2,2,0,13,3,1,1,8,2,4,7,7,0,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
56,0,441,14,4,2,72,3,1,2,9,18,3,1,3,7,2,3,5,4,4,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
51,1,684,6,3,1,51,3,5,3,7,13,3,3,0,23,5,3,20,18,15,15,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
31,0,249,6,4,2,76,1,2,3,4,18,3,2,0,12,3,2,7,7,7,7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
26,1,841,6,3,3,46,2,1,2,1,19,3,3,0,5,3,2,5,4,4,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
58,0,147,23,4,4,94,3,3,4,1,12,3,4,1,40,3,2,40,10,15,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19,0,528,22,1,4,50,3,1,3,1,19,3,4,0,0,2,2,0,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
22,1,594,2,1,3,100,3,1,4,0,14,3,3,1,3,2,3,2,1,2,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,1,470,20,4,3,96,3,2,1,1,14,3,3,0,16,2,2,15,11,5,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43,1,957,28,3,2,72,4,1,3,4,12,3,4,0,18,2,3,3,2,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50,1,809,12,3,3,77,3,3,4,4,11,3,4,0,16,3,3,2,2,2,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
31,0,542,20,3,2,71,1,2,3,3,11,3,3,1,4,2,3,2,2,2,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
41,1,802,9,1,3,96,3,3,3,3,13,3,3,1,12,2,3,9,7,0,7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,1,1355,25,1,3,61,3,1,3,1,23,4,4,1,8,3,3,8,7,5,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,1,216,6,2,2,84,3,2,2,6,20,4,4,2,7,0,3,3,2,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0,1150,8,4,1,53,1,3,4,2,15,3,4,0,18,2,3,4,2,0,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
39,1,1329,4,4,4,47,2,2,3,4,14,3,3,1,17,1,4,15,11,5,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
25,1,959,28,3,1,41,2,2,3,2,18,3,4,0,6,3,3,2,2,2,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30,1,1240,9,3,3,48,3,2,4,0,19,3,4,0,12,2,1,11,9,4,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,0,1033,9,3,1,41,3,1,1,7,22,4,1,0,10,2,4,5,4,0,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,1,1316,29,3,3,83,3,1,4,5,13,3,2,0,9,2,2,6,5,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38,1,364,3,5,4,32,3,2,3,3,20,4,2,0,19,2,3,3,2,2,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30,1,438,18,3,1,75,3,1,3,1,14,3,3,0,5,4,2,5,4,0,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32,1,689,9,2,4,35,1,2,4,0,17,3,4,3,9,2,4,8,7,0,7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,1,201,5,3,4,84,3,1,1,5,14,3,4,1,8,3,3,3,2,2,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,1,1427,2,1,2,35,2,1,4,0,13,3,4,0,6,3,3,5,3,1,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,1,857,10,3,4,91,2,4,1,4,13,3,2,1,21,2,2,7,6,7,7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1,933,9,4,3,94,3,1,1,2,21,4,4,1,7,2,3,5,0,1,4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19,1,1181,3,1,2,79,3,1,2,1,14,3,4,0,1,3,3,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,1,1395,26,3,2,54,3,2,2,1,11,3,1,1,20,2,3,20,7,2,13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,1,662,1,5,3,94,3,3,2,1,13,3,1,2,10,3,3,10,8,0,6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
53,1,1436,6,2,2,34,3,2,3,2,20,4,4,1,13,3,1,7,7,4,5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
45,1,194,9,3,2,60,3,2,2,8,18,3,3,1,20,2,1,17,9,0,15,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1,967,8,3,2,43,3,3,4,1,14,3,4,0,9,2,3,9,8,3,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29,1,1496,1,1,4,41,3,2,3,1,13,3,1,1,10,1,3,10,7,0,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
51,1,1169,7,4,2,34,2,2,3,2,17,3,3,0,10,2,3,1,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
58,1,1145,9,3,2,75,2,1,2,4,20,4,2,1,9,3,2,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40,1,630,4,4,3,67,2,3,4,7,11,3,1,1,15,2,2,12,11,2,11,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
34,1,303,2,4,3,75,3,1,3,6,18,3,4,1,6,3,3,4,3,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
22,1,1256,19,1,3,80,3,1,4,1,24,4,1,2,2,6,3,2,2,2,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
27,1,691,9,3,4,57,3,1,2,6,18,3,4,1,6,1,1,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28,1,440,21,3,3,42,3,1,4,1,11,3,3,1,5,2,1,5,2,0,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
57,1,334,24,2,3,83,4,3,4,3,16,3,2,1,12,2,1,5,3,1,4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1,1450,3,3,3,79,2,1,3,1,15,3,4,1,1,2,2,1,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50,1,1452,11,3,3,53,3,5,2,3,15,3,2,0,21,5,3,5,4,4,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,1,465,14,3,1,56,3,1,3,4,12,3,1,1,13,2,3,9,8,1,8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,1,1339,5,3,2,41,3,3,4,2,12,3,3,1,12,2,3,10,9,7,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
38,1,702,1,4,1,59,2,2,4,4,22,4,3,0,12,2,4,8,3,0,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32,1,120,6,5,3,43,3,1,3,3,20,4,1,0,8,2,3,5,4,1,4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27,1,1157,17,3,3,51,3,1,2,0,16,3,4,1,6,3,2,5,2,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
19,0,602,1,1,3,100,1,1,1,0,21,4,1,0,1,5,4,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
36,1,1480,3,2,4,30,3,1,2,4,12,3,3,0,13,3,2,8,7,7,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,1,111,9,3,3,66,3,2,1,1,11,3,3,2,12,4,3,12,9,6,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1,1268,4,2,3,30,3,2,1,4,11,3,1,1,9,3,4,5,4,0,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56,1,713,8,3,3,67,3,1,1,4,18,3,3,1,19,3,3,2,2,2,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33,1,134,2,3,3,90,3,1,4,0,14,3,1,0,4,2,4,3,1,0,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19,0,303,2,3,2,47,2,1,4,1,22,4,3,0,1,3,2,1,0,1,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,1,526,1,2,2,92,3,3,1,1,25,4,3,3,24,2,3,24,13,15,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,1,1380,9,2,3,75,3,1,4,1,12,3,3,0,2,3,3,2,2,2,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,1,140,12,1,3,95,3,1,4,8,23,4,3,1,7,0,3,4,2,0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
34,1,629,27,2,4,95,3,1,2,2,15,3,4,0,9,3,3,3,2,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41,0,1356,20,2,2,70,3,1,2,1,22,4,4,0,4,5,2,4,3,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
50,1,328,1,3,3,86,2,1,3,2,15,3,4,1,5,2,2,3,2,0,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53,1,1084,13,2,4,57,4,2,1,1,11,3,3,2,5,3,3,4,2,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1,931,14,3,4,72,3,1,2,1,13,3,4,1,8,5,3,8,7,1,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40,1,989,4,1,4,46,3,5,3,1,14,3,2,1,21,2,3,20,8,9,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,1,692,14,4,3,61,4,5,2,8,11,3,4,0,36,3,3,24,15,2,15,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
34,1,1069,2,1,4,45,2,2,3,1,17,3,3,0,10,2,2,10,9,1,9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
51,1,313,3,3,4,98,3,4,2,3,18,3,3,0,21,6,3,7,7,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,1,699,1,4,3,65,2,5,3,0,14,3,1,1,34,5,3,33,18,11,9,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,1,894,9,3,4,99,3,1,2,1,16,3,4,0,7,2,2,7,7,0,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35,0,556,23,2,2,50,2,2,3,3,13,3,1,0,8,1,3,1,0,0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43,1,1344,7,3,4,37,4,1,4,4,14,3,4,3,7,3,4,5,4,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45,1,1195,2,2,1,65,2,4,4,9,23,4,4,1,22,1,3,20,8,11,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,1,290,21,3,2,65,4,1,1,1,12,3,1,1,8,3,2,8,7,1,7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
35,1,138,2,3,2,37,3,2,2,5,11,3,4,0,10,5,3,6,2,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,1,926,21,2,3,36,3,2,3,2,16,3,2,1,11,5,3,5,3,0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1,1261,2,4,4,88,3,2,3,9,14,3,2,0,14,3,3,1,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
38,1,1084,29,3,4,54,3,2,4,3,18,3,1,1,9,3,1,7,7,1,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
27,1,472,1,1,3,60,2,2,1,5,19,3,3,1,6,1,3,2,2,2,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
49,1,1002,18,4,4,92,3,2,4,1,15,3,1,2,7,0,3,7,7,1,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1,878,10,4,4,43,3,1,3,1,17,3,4,1,5,4,4,5,3,2,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40,1,905,19,2,3,99,3,2,4,8,15,3,3,1,15,2,4,7,2,3,7,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,0,1180,29,1,2,70,3,2,1,7,19,3,2,0,17,2,3,1,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,0,121,27,3,2,35,3,3,4,1,22,4,4,3,10,3,2,10,4,1,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22,1,1136,5,3,4,60,4,1,2,1,16,3,1,1,4,2,2,4,2,2,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36,1,635,18,1,2,73,3,1,4,1,13,3,1,0,8,2,3,8,1,1,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,1,1151,9,5,4,63,2,2,4,9,14,3,4,1,5,5,1,3,2,0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,1,644,1,4,4,97,3,3,1,7,16,3,3,1,17,3,3,4,2,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0,1045,4,4,4,32,1,3,4,1,11,3,3,0,14,2,2,14,8,9,8,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30,1,829,1,1,3,88,2,3,3,1,22,4,3,0,12,2,3,11,8,5,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27,1,1242,20,3,4,90,3,2,3,1,14,3,4,0,7,2,3,7,7,0,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51,1,1469,8,4,2,81,2,3,2,5,16,3,4,2,16,5,1,10,9,4,7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
