Age,Attrition,DistanceFromHome,Education,HourlyRate,JobInvolvement,JobLevel,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverallSatisfaction,TenureRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Gender_Male,Department_Research & Development,Department_Sales,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
47,1,3,3,49,3,4,9,1,12,3,2,2,11,13,3.25,0.7857142857142857,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,1,27,5,99,3,2,7,0,23,4,1,7,7,7,3.25,0.8,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,1,10,3,99,3,1,1,0,11,3,0,0,0,0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
42,0,19,3,57,4,1,6,1,12,3,0,2,2,2,3.25,0.2857142857142857,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,1,15,3,47,2,2,3,0,18,3,1,2,2,2,3.5,0.2857142857142857,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
34,1,8,2,96,3,2,3,0,11,3,0,1,4,3,3.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,1,9,1,37,3,1,1,0,14,3,1,3,0,2,2.75,0.8,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,1,3,3,44,4,2,9,0,15,3,1,3,3,6,2.25,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,1,9,3,81,3,4,7,0,11,3,0,7,1,1,3.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,1,2,1,86,2,1,0,1,20,4,0,2,2,3,3.5,0.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27,1,7,3,55,2,2,8,0,19,3,0,6,0,7,1.75,0.7777777777777778,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,1,10,3,83,3,1,1,0,14,3,2,2,2,2,3.25,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,1,6,3,86,3,2,2,0,17,3,0,2,2,2,3.75,0.10526315789473684,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,1,2,4,61,3,2,2,0,11,3,1,0,0,0,2.5,0.0625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1,24,4,80,3,2,1,0,15,3,2,8,4,7,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,1,2,5,92,3,1,6,1,13,3,1,0,0,1,2.5,0.16666666666666666,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
34,1,8,5,32,3,2,3,0,14,3,1,0,0,0,2.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1,3,4,31,2,4,1,0,11,3,0,6,1,16,2.25,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,0,1,4,63,3,1,1,1,13,3,0,9,7,8,3.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25,1,26,1,32,3,2,1,0,23,4,0,5,1,4,2.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45,1,2,2,46,1,2,0,0,13,3,0,7,3,1,2.25,0.8888888888888888,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
23,1,10,1,79,4,1,1,0,18,3,0,2,0,2,2.75,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47,0,27,2,77,4,2,4,1,12,3,0,4,1,3,3.0,0.625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34,1,2,3,60,3,2,1,0,22,4,0,5,1,4,3.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
55,0,2,3,78,3,5,5,1,13,3,1,2,1,4,3.0,0.20833333333333334,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,1,8,4,76,2,3,1,0,15,3,0,7,0,9,1.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
52,1,19,4,41,3,1,0,0,18,3,1,3,1,2,3.0,0.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
26,1,1,2,71,1,1,3,0,14,3,1,2,2,0,2.25,0.4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1,27,3,66,3,2,4,0,12,3,1,7,1,1,2.0,0.7272727272727273,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,0,8,3,38,2,2,6,0,17,3,0,3,1,2,2.5,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34,1,1,4,72,4,1,2,0,16,3,0,2,1,3,3.0,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
54,1,19,4,95,3,2,9,1,11,3,2,3,1,4,2.5,0.5555555555555556,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1,8,1,84,3,2,0,0,19,3,1,2,1,1,3.0,0.8,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
37,1,10,1,82,3,1,0,1,13,3,2,3,4,3,2.25,0.8333333333333334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,1,2,4,75,4,2,6,1,12,3,0,7,4,12,2.25,0.8823529411764706,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
34,1,2,4,86,2,1,1,0,11,3,0,5,1,3,2.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35,1,8,4,72,3,1,1,0,16,3,1,2,0,2,2.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
30,1,1,3,38,1,1,3,0,21,4,2,2,0,2,3.25,0.2857142857142857,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,1,2,2,38,4,2,1,0,24,4,1,7,3,7,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,1,8,2,93,3,2,5,0,17,3,1,2,1,2,2.25,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
42,1,8,3,66,3,5,1,0,13,3,1,7,14,9,2.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0,6,3,63,4,1,1,1,21,4,2,0,0,0,2.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,1,9,3,60,2,1,1,0,11,3,3,0,0,0,2.75,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1,11,4,82,3,2,8,0,20,4,1,2,1,4,3.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,1,2,3,64,3,4,5,0,16,3,0,3,0,3,3.25,0.13333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,0,1,2,36,2,1,1,1,11,3,1,0,0,0,2.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,1,7,3,49,3,3,0,0,11,3,0,9,3,7,3.5,0.9285714285714286,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
33,0,16,3,69,3,2,5,0,15,3,0,2,0,2,2.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
47,1,2,2,33,3,4,1,1,11,3,1,14,3,0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,1,1,3,35,3,2,0,0,15,3,1,7,0,5,2.25,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,1,23,2,81,4,1,1,0,24,4,1,7,0,7,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
58,0,2,4,31,3,5,7,1,12,3,0,15,13,8,3.25,0.775,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
35,1,1,4,40,4,1,3,0,13,3,0,2,2,2,3.25,0.2857142857142857,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42,1,1,2,43,2,2,9,1,13,3,1,3,0,2,3.75,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
28,0,2,4,46,3,1,6,0,17,3,0,2,2,1,3.0,0.4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36,1,13,3,36,3,1,4,0,13,3,1,2,0,4,2.5,0.625,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,1,4,3,98,2,2,1,0,12,3,1,13,6,8,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
40,1,16,4,51,2,2,6,0,14,3,0,0,0,0,2.75,0.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,1,2,3,52,2,2,5,1,24,4,0,0,0,0,2.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
45,1,2,3,95,2,1,1,0,14,3,0,0,0,0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42,1,29,3,98,3,2,1,0,13,3,1,8,7,8,2.5,0.9,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
38,1,12,3,45,2,2,2,0,15,3,1,3,1,2,1.75,0.3076923076923077,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1,16,4,100,2,1,1,0,16,3,0,2,1,3,3.25,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
49,0,11,3,43,3,3,1,0,18,3,2,8,7,7,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
55,0,2,1,37,3,2,4,0,16,3,0,7,7,3,3.0,0.75,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
43,1,14,2,94,3,4,6,0,24,4,1,1,1,0,2.25,0.18181818181818182,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27,1,5,1,42,2,3,1,1,16,3,1,8,0,8,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,1,7,3,59,3,3,3,0,21,4,0,5,1,6,3.0,0.47058823529411764,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
28,1,2,4,81,3,2,1,1,20,4,0,7,7,5,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
34,1,3,2,88,3,1,0,0,19,3,1,2,0,2,2.75,0.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,0,5,2,88,2,1,1,1,14,3,1,7,1,7,2.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
27,1,3,3,50,3,1,1,0,11,3,3,0,0,0,3.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
51,1,26,4,66,3,4,2,0,14,3,1,6,4,17,2.25,0.6896551724137931,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,1,4,3,50,3,2,9,0,12,3,0,2,2,3,3.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,1,2,1,65,4,1,7,0,13,3,0,3,0,1,1.75,0.6666666666666666,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33,1,1,3,48,4,2,1,0,22,4,1,8,0,8,1.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,1,27,1,53,2,1,1,0,11,3,0,5,1,1,2.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36,1,1,2,56,3,2,1,1,14,3,1,14,4,11,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32,1,13,4,73,3,2,2,0,11,3,1,2,0,3,2.75,0.625,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,1,5,4,75,2,1,9,0,12,3,1,4,0,3,2.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53,1,7,2,78,2,3,7,1,18,3,1,2,0,4,3.0,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45,1,9,3,74,3,3,4,1,12,3,1,4,0,2,2.75,0.2777777777777778,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,1,8,2,91,4,2,5,0,12,3,1,3,1,3,2.75,0.5555555555555556,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
52,1,25,4,81,2,4,3,0,22,4,0,8,0,0,3.25,0.2903225806451613,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
37,1,16,4,66,2,2,4,0,19,3,2,0,0,0,3.5,0.1111111111111111,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,1,8,2,63,2,1,1,0,13,3,1,1,0,4,3.25,0.8333333333333334,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1,1,2,33,2,2,6,0,22,4,2,2,2,2,2.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
44,1,8,4,62,4,1,2,1,24,4,1,2,0,2,2.5,0.3,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42,1,2,1,35,3,1,5,1,14,3,0,1,2,2,3.25,0.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36,1,8,3,77,2,1,0,0,21,4,0,4,0,3,2.0,0.8333333333333334,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,1,3,1,98,3,2,1,1,18,3,0,3,0,3,2.75,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
35,1,9,3,66,2,3,1,1,20,4,1,14,5,15,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
35,0,25,4,96,3,1,1,1,19,3,1,2,7,8,2.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,1,1,3,61,3,1,0,0,12,3,1,0,0,2,3.25,0.75,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1,4,1,87,2,2,1,0,12,3,0,2,0,3,2.25,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
49,1,1,3,36,3,1,2,0,16,3,1,2,0,2,2.25,0.5714285714285714,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
24,1,4,1,46,2,1,0,0,17,3,0,2,3,4,2.75,0.8333333333333334,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,1,5,2,48,3,2,1,0,14,3,1,8,5,3,2.75,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
38,1,9,3,98,2,1,0,0,19,3,1,2,1,2,2.75,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
42,1,3,3,95,4,2,2,1,13,3,1,3,1,3,2.75,0.29411764705882354,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,1,11,4,48,3,1,3,1,19,3,1,4,0,2,3.25,0.75,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29,0,1,3,48,2,1,6,1,19,3,3,2,0,2,2.75,0.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,1,8,3,73,3,4,5,0,14,3,1,0,2,2,2.75,0.07142857142857142,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
35,1,25,3,78,2,3,3,0,16,3,0,10,4,8,2.5,0.8125,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
37,1,21,2,54,3,1,5,0,15,3,1,4,0,0,3.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
53,1,23,4,72,3,4,6,0,18,3,0,9,3,8,3.5,0.36363636363636365,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
43,1,1,3,33,3,2,4,0,13,3,1,2,2,2,3.0,0.4166666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,1,2,2,35,3,2,0,1,22,4,1,6,7,7,2.75,0.875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
37,1,19,2,32,3,3,1,1,13,3,0,0,0,9,2.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50,1,2,4,98,3,4,1,0,11,3,1,6,14,7,2.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1,2,3,42,2,2,8,0,11,3,2,4,0,4,3.5,0.38461538461538464,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,1,3,2,57,3,1,3,1,11,3,1,3,0,3,3.25,0.5714285714285714,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0,25,4,87,3,1,1,1,24,4,0,0,0,1,2.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,1,7,1,62,2,1,6,0,14,3,3,3,0,3,2.75,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1,9,2,61,3,1,1,1,13,3,0,7,7,1,2.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
28,1,5,4,98,3,2,1,0,14,3,0,2,0,2,2.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
58,0,2,1,57,2,1,9,1,14,3,1,0,0,0,3.5,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1,8,3,55,3,2,4,0,21,4,1,0,0,0,2.5,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0,2,3,49,2,1,1,0,13,3,0,2,0,2,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
21,0,18,1,65,3,1,1,0,19,3,0,0,0,0,2.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36,1,14,1,68,3,2,0,1,17,3,1,8,4,11,2.5,0.9411764705882353,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,1,2,4,65,2,1,1,1,18,3,0,2,1,2,2.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
22,0,3,1,34,3,2,0,1,19,3,1,2,0,2,2.5,0.75,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
41,0,2,4,57,1,1,4,1,13,3,1,7,1,0,2.75,0.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,1,9,3,77,3,1,5,0,18,3,1,2,2,2,2.75,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,0,6,3,70,3,1,7,1,21,4,0,2,2,2,2.5,0.25,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,1,4,3,76,3,1,1,0,19,3,0,1,0,0,2.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34,1,10,3,83,3,1,1,0,14,3,2,0,1,0,2.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1,14,2,68,2,2,7,0,17,3,0,4,0,3,2.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
33,1,1,4,100,2,1,3,1,11,3,0,2,0,2,2.25,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
58,1,5,3,37,2,3,2,1,13,3,1,0,0,4,3.0,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1,7,4,41,2,1,3,0,15,3,0,7,5,2,2.75,0.5384615384615384,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
35,1,21,1,51,3,2,1,1,25,4,1,6,0,7,3.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,1,8,2,51,3,3,4,0,11,3,1,9,1,7,2.0,0.896551724137931,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,1,20,4,51,3,1,4,0,17,3,2,0,0,0,2.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31,1,20,2,45,3,2,1,0,13,3,1,8,0,0,3.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
36,1,7,4,65,3,1,2,0,18,3,0,2,0,1,3.0,0.75,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
